Sales_ID,Date_Key,Product_ID,Customer_ID,Store_ID,Employee_ID,Payment_ID,Quantity,Unit_Price,Discount,Tax,Sales_Amount,Cost_Amount,Gross_Profit,Invoice_No,calculate,Difference,Date
23166,20250701,327,4287,16,217,5,3,692.05,182.63,227.22,2120.74,1265.28,855.46,INV2026023166,2120.74,-4.547473508864641e-13,2025-07-01
23167,20261128,246,7641,17,131,1,13,642.78,739.38,914.01,8530.77,5989.07,2541.7,INV2026023167,8530.769999999999,-1.8189894035458565e-12,2026-11-28
23168,20260809,205,96,12,39,5,2,1242.64,735.91,209.92,1959.29,1462.07,497.22,INV2026023168,1959.2900000000004,4.547473508864641e-13,2026-08-09
23169,20260925,361,8184,3,175,2,8,202.99,321.1,156.34,1459.16,1330.85,128.31,INV2026023169,1459.16,0.0,2026-09-25
23170,20261008,191,1357,36,70,1,2,572.67,131.73,121.63,1135.24,972.43,162.81,INV2026023170,1135.2399999999998,-2.273736754432321e-13,2026-10-08
23171,20260601,128,4374,22,69,4,2,1343.94,751.4,232.38,2168.86,2142.7,26.16,INV2026023171,2168.86,0.0,2026-06-01
23172,20261024,325,6560,46,88,2,6,282.27,368.37,159.03,1484.28,1358.59,125.69,INV2026023172,1484.28,0.0,2026-10-24
23173,20250130,259,11367,40,75,5,9,1243.36,2281.58,1069.04,9977.7,7552.91,2424.79,INV2026023173,9977.7,0.0,2025-01-30
23174,20260707,420,2519,13,90,4,12,1237.6,3825.68,1323.06,12348.58,10876.5,1472.08,INV2026023174,12348.579999999998,-1.8189894035458565e-12,2026-07-07
23175,20251127,81,10051,7,14,1,4,509.18,481.02,186.68,1742.38,1619.95,122.43,INV2026023175,1742.38,0.0,2025-11-27
23176,20261030,355,1657,2,41,5,10,268.2,756.0,231.12,2157.12,2405.91,248.79,INV2026023176,2157.12,0.0,2026-10-30
23177,20250214,496,7564,40,31,2,6,1027.27,1476.0,562.51,5250.13,4775.47,474.66,INV2026023177,5250.13,0.0,2025-02-14
23178,20251030,71,9205,24,77,5,18,712.12,2966.68,1182.18,11033.66,7256.22,3777.44,INV2026023178,11033.66,0.0,2025-10-30
23179,20250202,494,7036,12,4,5,4,560.67,369.18,224.82,2098.32,1921.55,176.77,INV2026023179,2098.32,-4.547473508864641e-13,2025-02-02
23180,20260916,227,420,47,188,5,14,896.87,883.26,1400.75,13073.67,7076.94,5996.73,INV2026023180,13073.67,0.0,2026-09-16
23181,20250206,17,8223,50,213,2,17,953.52,534.12,1881.09,17556.81,9097.32,8459.49,INV2026023181,17556.809999999998,-3.637978807091713e-12,2025-02-06
23182,20261218,398,1624,3,187,3,10,394.53,693.85,390.17,3641.62,3112.38,529.24,INV2026023182,3641.62,0.0,2026-12-18
23183,20250615,492,11201,2,48,3,20,603.72,498.43,1389.12,12965.09,10377.45,2587.64,INV2026023183,12965.09,0.0,2025-06-15
23184,20250103,354,4051,36,61,1,9,1141.88,1413.47,1063.61,9927.06,7337.2,2589.86,INV2026023184,9927.060000000003,3.637978807091713e-12,2025-01-03
23185,20261017,72,4046,4,221,2,15,834.99,3736.73,1054.57,9842.69,7690.72,2151.97,INV2026023185,9842.69,0.0,2026-10-17
23186,20261121,463,6561,45,243,2,9,1195.62,2488.87,992.61,9264.32,9421.9,157.58,INV2026023186,9264.32,0.0,2026-11-21
23187,20250627,294,4504,2,96,3,11,471.64,990.87,503.66,4700.83,4509.95,190.88,INV2026023187,4700.83,0.0,2025-06-27
23188,20260430,29,4636,16,229,4,18,507.99,1502.61,916.95,8558.16,5302.06,3256.1,INV2026023188,8558.16,0.0,2026-04-30
23189,20250318,201,8719,15,11,4,11,417.62,1084.52,421.12,3930.42,4023.62,93.2,INV2026023189,3930.42,-4.547473508864641e-13,2025-03-18
23190,20250528,371,2304,12,189,2,1,593.2,176.91,49.95,466.24,529.08,62.84,INV2026023190,466.24000000000007,5.684341886080803e-14,2025-05-28
23191,20260125,14,9985,21,139,2,7,1149.21,2169.53,704.99,6579.93,5158.11,1421.82,INV2026023191,6579.93,0.0,2026-01-25
23192,20250709,21,4563,5,215,4,8,285.62,256.41,243.43,2271.98,1804.12,467.86,INV2026023192,2271.98,0.0,2025-07-09
23193,20260817,88,8513,48,115,1,6,735.36,1141.45,392.49,3663.2,2919.08,744.12,INV2026023193,3663.2,0.0,2026-08-17
23194,20250723,205,6622,31,240,5,5,1192.17,1435.83,543.0,5068.02,3680.13,1387.89,INV2026023194,5068.02,0.0,2025-07-23
23195,20261025,487,2551,28,185,2,1,866.2,56.14,97.21,907.27,508.58,398.69,INV2026023195,907.27,1.1368683772161605e-13,2026-10-25
23196,20260217,414,7888,21,125,4,15,1102.92,844.06,1883.97,17583.71,11955.07,5628.64,INV2026023196,17583.710000000003,3.637978807091713e-12,2026-02-17
23197,20260525,336,5551,37,245,5,8,1050.16,67.62,1000.04,9333.7,7333.82,1999.88,INV2026023197,9333.7,0.0,2026-05-25
23198,20250402,5,9767,50,56,2,2,420.18,41.13,95.91,895.14,488.88,406.26,INV2026023198,895.14,0.0,2025-04-02
23199,20261108,485,11106,22,94,4,13,1482.7,5748.52,1623.19,15149.77,12516.85,2632.92,INV2026023199,15149.770000000002,1.8189894035458565e-12,2026-11-08
23200,20261220,130,9684,50,133,5,10,1108.98,1619.67,1136.42,10606.55,7374.92,3231.63,INV2026023200,10606.55,0.0,2026-12-20
23201,20251228,385,3069,9,116,4,9,746.1,438.66,753.15,7029.39,4781.1,2248.29,INV2026023201,7029.39,0.0,2025-12-28
23202,20250120,173,3373,17,244,2,20,731.71,3835.73,1295.82,12094.29,11327.51,766.78,INV2026023202,12094.29,0.0,2025-01-20
23203,20251127,376,10137,50,4,4,6,1328.55,749.95,866.56,8087.91,4654.92,3432.99,INV2026023203,8087.91,0.0,2025-11-27
23204,20251107,438,9689,10,103,1,14,710.81,2411.03,904.84,8445.15,6929.44,1515.71,INV2026023204,8445.15,0.0,2025-11-07
23205,20251017,262,3062,50,163,2,20,1236.3,1703.6,2762.69,25785.09,15257.46,10527.63,INV2026023205,25785.09,0.0,2025-10-17
23206,20261114,385,6652,3,248,1,1,1499.14,50.96,173.78,1621.96,1088.35,533.61,INV2026023206,1621.96,0.0,2026-11-14
23207,20260310,122,3526,47,13,1,8,159.41,175.99,131.91,1231.2,819.14,412.06,INV2026023207,1231.2,0.0,2026-03-10
23208,20251022,371,10756,38,72,1,11,297.82,249.7,363.16,3389.48,1930.69,1458.79,INV2026023208,3389.48,0.0,2025-10-22
23209,20250604,240,10343,32,119,4,2,320.15,140.48,59.98,559.8,525.86,33.94,INV2026023209,559.8,0.0,2025-06-04
23210,20260221,260,7129,11,68,3,11,571.88,1330.85,595.18,5555.01,4926.64,628.37,INV2026023210,5555.01,0.0,2026-02-21
23211,20260211,49,6240,7,229,5,8,1350.01,2149.93,1038.02,9688.17,7524.35,2163.82,INV2026023211,9688.17,0.0,2026-02-11
23212,20251108,251,9149,44,222,1,6,1323.21,1956.29,717.96,6700.93,5456.4,1244.53,INV2026023212,6700.93,0.0,2025-11-08
23213,20250608,131,4965,12,193,3,2,1309.01,296.73,278.55,2599.84,1664.31,935.53,INV2026023213,2599.84,0.0,2025-06-08
23214,20250215,286,1637,25,126,3,15,141.66,565.77,187.1,1746.23,1908.99,162.76,INV2026023214,1746.23,0.0,2025-02-15
23215,20250908,193,1571,20,1,4,2,1422.28,775.54,248.28,2317.3,1864.09,453.21,INV2026023215,2317.3,0.0,2025-09-08
23216,20251223,197,8881,34,171,2,19,652.26,3673.19,1046.37,9766.12,7087.69,2678.43,INV2026023216,9766.12,-1.8189894035458565e-12,2025-12-23
23217,20250901,487,2365,25,14,5,1,502.07,27.55,56.94,531.46,396.5,134.96,INV2026023217,531.46,0.0,2025-09-01
23218,20250222,271,11261,20,20,4,6,1071.37,1755.07,560.78,5233.93,4108.98,1124.95,INV2026023218,5233.929999999999,-9.094947017729282e-13,2025-02-22
23219,20260619,42,8433,43,245,2,9,1237.84,1874.57,1111.92,10377.91,8676.79,1701.12,INV2026023219,10377.91,0.0,2026-06-19
23220,20260228,316,965,24,140,5,6,643.91,1151.27,325.46,3037.65,3408.4,370.75,INV2026023220,3037.65,0.0,2026-02-28
23221,20251007,50,1791,33,185,3,16,1361.78,1402.5,2446.32,22832.3,18042.96,4789.34,INV2026023221,22832.3,0.0,2025-10-07
23222,20260618,22,11430,49,137,4,19,631.48,1388.78,1273.12,11882.46,9106.93,2775.53,INV2026023222,11882.46,0.0,2026-06-18
23223,20250720,278,750,27,121,3,10,154.09,320.41,146.46,1366.95,1095.23,271.72,INV2026023223,1366.95,0.0,2025-07-20
23224,20251013,391,10270,48,89,4,17,84.94,425.05,122.27,1141.2,1204.18,62.98,INV2026023224,1141.2,0.0,2025-10-13
23225,20260914,327,11608,29,226,2,17,146.74,671.44,218.78,2041.92,2140.56,98.64,INV2026023225,2041.92,-2.273736754432321e-13,2026-09-14
23226,20260506,443,2457,4,66,4,19,252.48,1011.59,454.26,4239.79,3791.01,448.78,INV2026023226,4239.79,0.0,2026-05-06
23227,20250321,39,481,35,245,1,4,1055.24,938.49,393.9,3676.37,3649.64,26.73,INV2026023227,3676.37,4.547473508864641e-13,2025-03-21
23228,20250111,137,9099,39,42,3,5,1128.4,1643.64,479.8,4478.16,3877.89,600.27,INV2026023228,4478.16,0.0,2025-01-11
23229,20250509,272,468,23,78,3,11,747.98,166.38,967.37,9028.77,6990.16,2038.61,INV2026023229,9028.77,0.0,2025-05-09
23230,20250115,382,2128,48,207,5,5,94.46,40.79,51.78,483.29,292.86,190.43,INV2026023230,483.29,-5.684341886080803e-14,2025-01-15
23231,20250224,258,4867,21,132,3,18,205.26,317.34,405.28,3782.62,3060.07,722.55,INV2026023231,3782.62,0.0,2025-02-24
23232,20260507,484,3495,42,16,4,18,313.77,256.67,646.94,6038.13,4929.0,1109.13,INV2026023232,6038.129999999999,-9.094947017729282e-13,2026-05-07
23233,20260219,456,8590,4,29,2,13,564.87,964.97,765.4,7143.74,4625.92,2517.82,INV2026023233,7143.74,0.0,2026-02-19
23234,20250408,76,593,37,84,2,3,1436.28,1258.09,366.09,3416.84,2811.52,605.32,INV2026023234,3416.84,0.0,2025-04-08
23235,20260220,71,1176,26,36,4,8,226.71,438.66,165.0,1540.02,1082.81,457.21,INV2026023235,1540.02,0.0,2026-02-20
23236,20250811,117,610,5,124,3,9,238.23,577.75,187.96,1754.28,1873.32,119.04,INV2026023236,1754.2799999999995,-2.273736754432321e-13,2025-08-11
23237,20260912,93,11950,32,167,1,5,1110.88,1277.85,513.19,4789.74,3573.64,1216.1,INV2026023237,4789.740000000002,1.8189894035458565e-12,2026-09-12
23238,20250106,77,10770,6,145,1,4,900.44,998.99,312.33,2915.1,2789.88,125.22,INV2026023238,2915.1000000000004,4.547473508864641e-13,2025-01-06
23239,20250821,413,4184,12,150,3,17,1030.84,851.43,2000.74,18673.59,10840.03,7833.56,INV2026023239,18673.59,0.0,2025-08-21
23240,20261117,61,10588,23,170,2,12,1193.49,1773.44,1505.81,14054.25,9746.81,4307.44,INV2026023240,14054.25,0.0,2026-11-17
23241,20251109,446,289,39,42,4,11,1452.02,2379.79,1631.09,15223.52,14233.92,989.6,INV2026023241,15223.52,0.0,2025-11-09
23242,20251212,344,1244,12,135,5,15,211.96,132.79,365.59,3412.2,1944.96,1467.24,INV2026023242,3412.2000000000003,4.547473508864641e-13,2025-12-12
23243,20261109,319,9234,41,140,5,14,321.59,834.52,440.13,4107.87,2533.68,1574.19,INV2026023243,4107.869999999999,-9.094947017729282e-13,2026-11-09
23244,20251222,57,6708,22,37,3,2,452.98,166.87,88.69,827.78,570.96,256.82,INV2026023244,827.78,0.0,2025-12-22
23245,20261205,70,5045,36,196,4,3,508.22,285.95,148.65,1387.36,1291.15,96.21,INV2026023245,1387.36,2.273736754432321e-13,2026-12-05
23246,20250712,223,5278,15,165,1,9,928.95,669.08,922.98,8614.45,4923.83,3690.62,INV2026023246,8614.45,0.0,2025-07-12
23247,20261008,92,3456,43,216,4,16,216.38,265.01,383.65,3580.72,2780.54,800.18,INV2026023247,3580.72,0.0,2026-10-08
23248,20260214,376,11264,26,186,1,18,475.5,907.35,918.2,8569.85,5090.79,3479.06,INV2026023248,8569.85,0.0,2026-02-14
23249,20261012,176,3845,29,232,2,9,229.14,549.52,181.53,1694.27,1539.55,154.72,INV2026023249,1694.2699999999998,-2.273736754432321e-13,2026-10-12
23250,20250417,173,8265,43,184,4,4,271.78,73.48,121.64,1135.28,677.69,457.59,INV2026023250,1135.28,0.0,2025-04-17
23251,20250114,374,6841,31,177,3,14,1125.01,2326.82,1610.8,15034.12,13309.04,1725.08,INV2026023251,15034.12,-1.8189894035458565e-12,2025-01-14
23252,20250910,199,4670,37,46,4,16,1396.8,3358.71,2278.81,21268.9,18041.6,3227.3,INV2026023252,21268.9,0.0,2025-09-10
23253,20261206,320,6943,34,74,4,10,1183.49,1360.56,1256.92,11731.26,9891.5,1839.76,INV2026023253,11731.26,0.0,2026-12-06
23254,20250725,100,11208,30,19,2,13,1461.66,3114.49,1906.45,17793.54,13048.52,4745.02,INV2026023254,17793.54,0.0,2025-07-25
23255,20260731,353,1887,10,26,3,8,690.61,776.12,569.85,5318.61,4236.86,1081.75,INV2026023255,5318.610000000001,9.094947017729282e-13,2026-07-31
23256,20260319,208,10076,1,129,4,13,1027.4,2901.79,1254.53,11708.94,11113.79,595.15,INV2026023256,11708.94,0.0,2026-03-19
23257,20250808,458,7177,8,15,2,13,995.63,1211.52,1407.8,13139.47,10861.83,2277.64,INV2026023257,13139.47,0.0,2025-08-08
23258,20260611,33,11165,1,184,4,2,1022.58,155.81,226.72,2116.07,1450.83,665.24,INV2026023258,2116.07,0.0,2026-06-11
23259,20260710,204,8129,29,212,2,9,1099.18,2896.74,839.51,7835.39,6043.42,1791.97,INV2026023259,7835.390000000001,9.094947017729282e-13,2026-07-10
23260,20250212,154,4676,2,142,5,14,1277.61,409.61,2097.23,19574.16,13003.59,6570.57,INV2026023260,19574.16,-3.637978807091713e-12,2025-02-12
23261,20260818,346,8563,11,220,4,4,1225.65,816.61,490.32,4576.31,3917.66,658.65,INV2026023261,4576.31,0.0,2026-08-18
23262,20260714,49,2046,5,53,5,4,887.37,574.42,357.01,3332.07,3119.27,212.8,INV2026023262,3332.07,-4.547473508864641e-13,2026-07-14
23263,20250420,311,4253,26,228,3,20,1285.13,5826.93,2385.08,22260.75,22843.02,582.27,INV2026023263,22260.75,0.0,2025-04-20
23264,20260223,443,194,17,66,5,18,497.55,2557.88,767.76,7165.78,6743.44,422.34,INV2026023264,7165.78,0.0,2026-02-23
23265,20260618,41,8467,42,204,5,6,1099.88,266.7,759.91,7092.49,5457.36,1635.13,INV2026023265,7092.490000000001,9.094947017729282e-13,2026-06-18
23266,20260925,125,10354,18,57,1,3,401.7,202.19,120.35,1123.26,779.67,343.59,INV2026023266,1123.2599999999998,-2.273736754432321e-13,2026-09-25
23267,20250806,75,9937,31,22,2,7,714.19,1081.76,470.11,4387.68,4411.04,23.36,INV2026023267,4387.679999999999,-9.094947017729282e-13,2025-08-06
23268,20251023,443,5173,13,49,4,7,96.18,19.72,78.42,731.96,539.18,192.78,INV2026023268,731.9599999999999,-1.1368683772161605e-13,2025-10-23
23269,20251005,176,3898,18,248,4,17,1016.27,3971.05,1596.66,14902.2,15365.39,463.19,INV2026023269,14902.2,0.0,2025-10-05
23270,20260206,197,1213,4,158,2,2,163.3,95.98,27.67,258.29,251.33,6.96,INV2026023270,258.29,0.0,2026-02-06
23271,20261116,298,11557,36,83,2,15,592.76,1613.18,873.39,8151.61,7086.65,1064.96,INV2026023271,8151.61,0.0,2026-11-16
23272,20260626,221,7280,17,16,5,16,477.9,1743.63,708.33,6611.1,6016.44,594.66,INV2026023272,6611.099999999999,-9.094947017729282e-13,2026-06-26
23273,20250529,450,10501,23,13,3,14,375.85,143.23,614.24,5732.91,3249.61,2483.3,INV2026023273,5732.910000000001,9.094947017729282e-13,2025-05-29
23274,20251101,456,10771,29,103,2,14,495.35,1637.03,635.74,5933.61,5718.29,215.32,INV2026023274,5933.610000000001,9.094947017729282e-13,2025-11-01
23275,20250615,310,4655,17,192,4,20,966.48,1291.57,2164.56,20202.59,14121.27,6081.32,INV2026023275,20202.59,0.0,2025-06-15
23276,20251014,129,4941,24,71,4,10,73.46,111.98,74.71,697.33,624.14,73.19,INV2026023276,697.3299999999999,-1.1368683772161605e-13,2025-10-14
23277,20250808,184,3874,17,72,4,19,1093.5,5790.88,1798.27,16783.89,17192.18,408.29,INV2026023277,16783.89,0.0,2025-08-08
23278,20260610,184,2083,39,73,3,18,1430.16,4970.81,2492.65,23264.72,16752.88,6511.84,INV2026023278,23264.72,0.0,2026-06-10
23279,20251223,20,10768,2,221,1,15,276.08,950.87,382.84,3573.17,2820.85,752.32,INV2026023279,3573.17,0.0,2025-12-23
23280,20260723,139,11026,43,147,4,5,212.41,6.54,126.66,1182.17,609.47,572.7,INV2026023280,1182.17,0.0,2026-07-23
23281,20250507,81,10294,6,216,3,15,451.55,316.95,774.76,7231.06,5313.43,1917.63,INV2026023281,7231.06,0.0,2025-05-07
23282,20260301,62,842,20,77,4,18,738.08,2284.4,1320.12,12321.16,8458.66,3862.5,INV2026023282,12321.16,0.0,2026-03-01
23283,20261016,111,9088,42,19,1,15,193.65,306.57,311.78,2909.96,2484.65,425.31,INV2026023283,2909.96,0.0,2026-10-16
23284,20251129,298,6654,38,50,1,12,695.61,298.5,965.86,9014.68,7469.87,1544.81,INV2026023284,9014.68,0.0,2025-11-29
23285,20260124,462,9231,8,200,5,19,972.07,4651.61,1658.13,15475.85,16144.48,668.63,INV2026023285,15475.850000000002,1.8189894035458565e-12,2026-01-24
23286,20251220,110,1018,15,163,4,20,262.61,447.58,576.55,5381.17,4031.64,1349.53,INV2026023286,5381.170000000001,9.094947017729282e-13,2025-12-20
23287,20261105,350,8417,47,85,3,11,268.01,309.93,316.58,2954.76,2614.45,340.31,INV2026023287,2954.76,-4.547473508864641e-13,2026-11-05
23288,20261231,341,10585,44,225,5,15,1286.45,3281.86,1921.79,17936.68,11789.7,6146.98,INV2026023288,17936.68,0.0,2026-12-31
23289,20250223,92,4716,49,218,4,19,386.07,2098.91,628.37,5864.79,4923.57,941.22,INV2026023289,5864.79,0.0,2025-02-23
23290,20251025,452,11668,4,8,4,20,286.56,816.06,589.82,5504.96,4945.84,559.12,INV2026023290,5504.959999999999,-9.094947017729282e-13,2025-10-25
23291,20251011,497,1807,15,89,4,16,912.03,3077.17,1381.84,12897.15,11377.85,1519.3,INV2026023291,12897.15,0.0,2025-10-11
23292,20251006,212,2072,10,219,5,3,1329.38,131.85,462.75,4319.04,2280.32,2038.72,INV2026023292,4319.040000000001,9.094947017729282e-13,2025-10-06
23293,20250704,418,3525,18,3,3,7,796.2,1277.72,515.48,4811.16,4544.08,267.08,INV2026023293,4811.16,0.0,2025-07-04
23294,20261008,43,2367,20,207,4,12,281.8,80.17,396.17,3697.6,2887.41,810.19,INV2026023294,3697.6,4.547473508864641e-13,2026-10-08
23295,20250112,153,1928,7,183,1,4,1421.31,299.84,646.25,6031.65,3970.76,2060.89,INV2026023295,6031.65,0.0,2025-01-12
23296,20260603,341,5212,21,13,5,3,1426.43,700.34,429.47,4008.42,2560.3,1448.12,INV2026023296,4008.42,0.0,2026-06-03
23297,20260604,229,5247,39,89,1,8,88.67,189.37,62.4,582.39,518.77,63.62,INV2026023297,582.39,0.0,2026-06-04
23298,20251011,326,7433,49,198,1,18,436.83,2016.33,701.59,6548.2,5024.92,1523.28,INV2026023298,6548.2,0.0,2025-10-11
23299,20250405,452,5336,45,112,4,18,1042.98,1519.53,2070.49,19324.6,16248.51,3076.09,INV2026023299,19324.6,0.0,2025-04-05
23300,20250122,222,11463,42,177,3,12,967.06,2103.9,1140.1,10640.92,10298.04,342.88,INV2026023300,10640.92,0.0,2025-01-22
23301,20251017,84,421,9,97,1,11,841.43,840.14,1009.87,9425.46,8149.9,1275.56,INV2026023301,9425.46,1.8189894035458565e-12,2025-10-17
23302,20251117,194,3266,1,44,1,20,989.0,4272.14,1860.94,17368.8,16778.22,590.58,INV2026023302,17368.8,0.0,2025-11-17
23303,20260807,356,10618,4,248,1,20,822.34,3999.31,1493.7,13941.19,9053.12,4888.07,INV2026023303,13941.19,0.0,2026-08-07
23304,20250805,24,1202,31,218,3,16,527.09,1874.34,787.09,7346.19,5098.92,2247.27,INV2026023304,7346.19,9.094947017729282e-13,2025-08-05
23305,20260211,255,7967,40,74,5,7,1145.14,650.86,883.81,8248.93,5983.62,2265.31,INV2026023305,8248.93,0.0,2026-02-11
23306,20260818,424,10363,16,219,3,7,500.01,579.72,350.44,3270.79,3026.04,244.75,INV2026023306,3270.7899999999995,-4.547473508864641e-13,2026-08-18
23307,20250527,392,698,15,122,1,1,300.4,70.36,27.6,257.64,243.52,14.12,INV2026023307,257.64,0.0,2025-05-27
23308,20251215,457,7329,21,39,3,20,162.17,260.17,357.99,3341.22,2702.87,638.35,INV2026023308,3341.22,-4.547473508864641e-13,2025-12-15
23309,20250502,29,9426,45,90,2,8,187.23,260.06,148.53,1386.31,1244.67,141.64,INV2026023309,1386.31,0.0,2025-05-02
23310,20250427,225,6165,46,23,4,3,1412.21,1151.58,370.21,3455.26,3162.46,292.8,INV2026023310,3455.26,0.0,2025-04-27
23311,20260425,469,3412,48,25,1,5,349.3,155.2,190.96,1782.26,1508.16,274.1,INV2026023311,1782.26,0.0,2026-04-25
23312,20250201,355,8666,36,241,3,4,892.73,485.78,370.22,3455.36,3094.42,360.94,INV2026023312,3455.3600000000006,4.547473508864641e-13,2025-02-01
23313,20260221,86,11941,18,81,2,6,55.89,94.15,28.94,270.13,233.51,36.62,INV2026023313,270.13000000000005,5.684341886080803e-14,2026-02-21
23314,20260620,62,5180,36,77,4,8,141.64,111.68,122.57,1144.01,705.53,438.48,INV2026023314,1144.0099999999998,-2.273736754432321e-13,2026-06-20
23315,20260116,410,3066,46,210,5,14,147.63,300.13,212.0,1978.69,1398.95,579.74,INV2026023315,1978.69,-4.547473508864641e-13,2026-01-16
23316,20250325,191,968,21,28,1,16,1145.67,3656.48,1760.91,16435.15,13019.53,3415.62,INV2026023316,16435.15,0.0,2025-03-25
23317,20261222,127,9806,41,233,2,8,138.24,175.77,111.62,1041.77,748.18,293.59,INV2026023317,1041.77,0.0,2026-12-22
23318,20260711,409,885,14,225,2,5,248.18,232.24,121.04,1129.7,747.38,382.32,INV2026023318,1129.7,0.0,2026-07-11
23319,20250117,306,85,1,202,4,8,501.96,1076.53,352.7,3291.85,3270.93,20.92,INV2026023319,3291.8499999999995,-4.547473508864641e-13,2025-01-17
23320,20260523,426,11155,7,186,3,2,410.46,168.86,78.25,730.31,467.88,262.43,INV2026023320,730.31,0.0,2026-05-23
23321,20250610,265,10684,21,95,3,5,792.13,427.45,423.98,3957.18,2499.73,1457.45,INV2026023321,3957.18,4.547473508864641e-13,2025-06-10
23322,20261222,234,136,3,43,5,7,863.25,1080.98,595.41,5557.18,3404.45,2152.73,INV2026023322,5557.18,0.0,2026-12-22
23323,20251110,466,4253,11,129,5,11,397.4,741.55,435.58,4065.43,3039.7,1025.73,INV2026023323,4065.43,-4.547473508864641e-13,2025-11-10
23324,20250804,228,6710,45,155,3,18,958.08,851.1,1967.32,18361.66,12571.4,5790.26,INV2026023324,18361.660000000003,3.637978807091713e-12,2025-08-04
23325,20260618,73,5069,19,159,2,13,1350.05,3293.39,1710.87,15968.13,10250.29,5717.84,INV2026023325,15968.129999999996,-1.8189894035458565e-12,2026-06-18
23326,20251206,197,6440,41,106,1,9,1075.86,2474.31,865.01,8073.44,7012.28,1061.16,INV2026023326,8073.44,9.094947017729282e-13,2025-12-06
23327,20250715,478,626,11,228,4,9,1306.83,3000.75,1051.29,9812.01,8253.71,1558.3,INV2026023327,9812.009999999998,-1.8189894035458565e-12,2025-07-15
23328,20250118,315,545,3,137,4,17,1184.25,2753.17,2085.49,19464.57,17907.7,1556.87,INV2026023328,19464.57,0.0,2025-01-18
23329,20260331,192,11527,17,219,2,3,331.74,152.26,101.16,944.12,728.76,215.36,INV2026023329,944.12,0.0,2026-03-31
23330,20250626,47,8135,16,36,4,16,966.54,2057.66,1608.84,15015.82,10060.74,4955.08,INV2026023330,15015.82,0.0,2025-06-26
23331,20251222,126,3437,28,250,2,18,1374.1,3104.64,2595.5,24224.66,18234.49,5990.17,INV2026023331,24224.66,0.0,2025-12-22
23332,20261224,394,7834,50,68,3,13,1087.04,3457.8,1280.85,11954.57,12297.91,343.34,INV2026023332,11954.570000000002,1.8189894035458565e-12,2026-12-24
23333,20250308,451,6084,18,140,4,12,710.26,673.52,941.95,8791.55,7207.0,1584.55,INV2026023333,8791.55,0.0,2025-03-08
23334,20260716,235,5139,15,131,3,1,754.82,17.15,88.52,826.19,520.5,305.69,INV2026023334,826.19,0.0,2026-07-16
