Inventory_ID,Date_Key,Product_ID,Store_ID,Opening_Stock,Received,Sold,Closing_Stock,Reorder_Level,Expiry_Date,Batch_No
INVT006389,20280811,PRD002,ST019,148,53,30,171,20,2030-08-29,BAT006389
INVT006390,20270919,PRD298,ST027,185,4,14,175,20,2028-12-12,BAT006390
INVT006391,20260703,PRD208,ST002,96,51,117,30,25,2028-06-01,BAT006391
INVT006392,20250130,PRD004,ST028,135,44,103,76,40,2026-03-26,BAT006392
INVT006393,20250428,PRD040,ST025,430,70,16,484,40,2027-06-10,BAT006393
INVT006394,20250717,PRD119,ST008,244,24,37,231,20,2028-01-30,BAT006394
INVT006395,20241001,PRD098,ST007,53,16,60,9,20,2027-09-08,BAT006395
INVT006396,20280113,PRD062,ST039,456,149,37,568,30,2030-05-03,BAT006396
INVT006397,20251021,PRD024,ST022,440,28,77,391,50,2027-10-26,BAT006397
INVT006398,20230429,PRD284,ST005,356,2,0,358,30,2025-06-24,BAT006398
INVT006399,20271212,PRD120,ST041,233,40,102,171,40,2029-07-30,BAT006399
INVT006400,20270203,PRD189,ST006,291,110,30,371,30,2028-08-07,BAT006400
INVT006401,20251216,PRD057,ST016,383,7,19,371,25,2028-06-07,BAT006401
INVT006402,20270322,PRD246,ST007,77,101,53,125,30,2029-05-28,BAT006402
INVT006403,20230330,PRD087,ST019,347,42,24,365,30,2025-06-28,BAT006403
INVT006404,20271209,PRD228,ST019,91,77,74,94,20,2029-12-19,BAT006404
INVT006405,20280412,PRD044,ST032,222,49,19,252,25,2031-04-12,BAT006405
INVT006406,20280724,PRD253,ST045,455,89,20,524,40,2029-11-25,BAT006406
INVT006407,20260717,PRD270,ST030,317,134,76,375,20,2028-08-30,BAT006407
INVT006408,20251018,PRD051,ST031,104,81,110,75,20,2027-01-21,BAT006408
INVT006409,20231001,PRD133,ST011,420,67,14,473,25,2025-07-26,BAT006409
INVT006410,20280813,PRD160,ST024,206,106,56,256,25,2029-10-28,BAT006410
INVT006411,20250415,PRD228,ST005,429,120,114,435,30,2026-07-18,BAT006411
INVT006412,20230103,PRD210,ST026,355,82,39,398,30,2025-11-03,BAT006412
INVT006413,20230808,PRD278,ST023,293,1,24,270,30,2024-08-14,BAT006413
INVT006414,20240515,PRD047,ST032,256,22,59,219,20,2026-06-15,BAT006414
INVT006415,20240303,PRD106,ST042,498,9,14,493,20,2027-01-20,BAT006415
INVT006416,20240529,PRD232,ST014,322,56,109,269,20,2027-04-09,BAT006416
INVT006417,20281109,PRD045,ST030,133,7,120,20,25,2030-09-30,BAT006417
INVT006418,20280409,PRD195,ST023,479,108,33,554,20,2029-05-10,BAT006418
INVT006419,20230918,PRD292,ST005,390,81,37,434,25,2025-10-30,BAT006419
INVT006420,20230823,PRD225,ST036,469,38,109,398,30,2024-11-06,BAT006420
INVT006421,20240518,PRD216,ST018,155,69,97,127,25,2026-03-24,BAT006421
INVT006422,20231013,PRD063,ST017,499,121,40,580,30,2026-08-17,BAT006422
INVT006423,20270610,PRD224,ST010,190,135,18,307,25,2029-01-29,BAT006423
INVT006424,20230913,PRD218,ST019,114,18,101,31,20,2025-11-18,BAT006424
INVT006425,20280924,PRD134,ST026,78,57,66,69,50,2030-09-15,BAT006425
INVT006426,20240205,PRD174,ST040,126,60,35,151,40,2026-03-11,BAT006426
INVT006427,20260728,PRD076,ST005,482,126,36,572,40,2028-04-16,BAT006427
INVT006428,20260823,PRD097,ST049,169,25,55,139,30,2029-04-08,BAT006428
INVT006429,20260712,PRD005,ST028,67,82,82,67,30,2027-10-25,BAT006429
INVT006430,20240129,PRD110,ST031,384,26,119,291,25,2026-11-16,BAT006430
INVT006431,20260405,PRD218,ST048,454,61,80,435,20,2029-03-05,BAT006431
INVT006432,20230218,PRD255,ST035,356,11,81,286,40,2025-08-19,BAT006432
INVT006433,20271021,PRD296,ST044,433,82,57,458,40,2028-12-13,BAT006433
INVT006434,20240401,PRD286,ST050,319,58,1,376,30,2025-07-19,BAT006434
INVT006435,20260814,PRD143,ST041,195,125,39,281,40,2028-04-16,BAT006435
INVT006436,20250902,PRD137,ST045,164,95,83,176,50,2027-12-26,BAT006436
INVT006437,20251015,PRD222,ST049,358,122,4,476,20,2028-08-25,BAT006437
INVT006438,20271014,PRD258,ST050,234,39,107,166,30,2029-06-17,BAT006438
INVT006439,20231110,PRD248,ST021,74,65,0,139,50,2025-06-16,BAT006439
INVT006440,20280424,PRD010,ST006,432,29,66,395,30,2031-01-20,BAT006440
INVT006441,20270618,PRD286,ST037,406,114,34,486,20,2030-03-14,BAT006441
INVT006442,20270108,PRD087,ST037,60,83,92,51,30,2028-02-10,BAT006442
INVT006443,20261205,PRD248,ST037,128,128,8,248,50,2028-09-03,BAT006443
INVT006444,20280105,PRD079,ST025,253,129,6,376,40,2029-08-02,BAT006444
INVT006445,20241205,PRD148,ST005,268,24,11,281,50,2026-11-24,BAT006445
INVT006446,20260108,PRD019,ST045,419,97,22,494,40,2028-06-16,BAT006446
INVT006447,20230417,PRD262,ST035,426,13,50,389,50,2024-11-08,BAT006447
INVT006448,20231231,PRD063,ST010,391,30,58,363,50,2025-12-05,BAT006448
INVT006449,20240725,PRD284,ST010,448,41,26,463,25,2025-10-16,BAT006449
INVT006450,20250129,PRD169,ST025,298,127,17,408,30,2026-01-31,BAT006450
INVT006451,20250527,PRD266,ST023,437,109,15,531,40,2026-11-22,BAT006451
INVT006452,20280301,PRD060,ST017,97,48,35,110,25,2030-07-22,BAT006452
INVT006453,20280718,PRD097,ST010,153,80,83,150,40,2030-03-13,BAT006453
INVT006454,20280630,PRD131,ST012,451,25,86,390,30,2029-12-01,BAT006454
INVT006455,20230218,PRD130,ST012,67,112,76,103,25,2025-06-24,BAT006455
INVT006456,20251204,PRD058,ST024,382,130,58,454,20,2028-08-27,BAT006456
INVT006457,20260323,PRD074,ST022,75,84,72,87,25,2029-01-30,BAT006457
INVT006458,20260913,PRD116,ST042,463,0,110,353,50,2028-09-19,BAT006458
INVT006459,20270110,PRD281,ST032,303,57,50,310,30,2029-11-27,BAT006459
INVT006460,20250116,PRD251,ST014,285,149,44,390,40,2026-06-17,BAT006460
INVT006461,20250630,PRD267,ST047,370,25,54,341,20,2026-11-07,BAT006461
INVT006462,20240831,PRD044,ST016,214,26,13,227,20,2026-05-03,BAT006462
INVT006463,20250429,PRD026,ST007,65,121,42,144,25,2027-05-15,BAT006463
INVT006464,20230701,PRD092,ST017,257,147,35,369,50,2025-04-21,BAT006464
INVT006465,20240229,PRD088,ST014,121,32,23,130,25,2025-08-21,BAT006465
INVT006466,20230517,PRD286,ST031,452,63,67,448,30,2026-05-06,BAT006466
INVT006467,20280427,PRD031,ST050,437,147,38,546,25,2030-12-16,BAT006467
INVT006468,20240305,PRD128,ST031,56,134,45,145,50,2026-05-29,BAT006468
INVT006469,20281027,PRD106,ST031,366,43,15,394,25,2030-02-18,BAT006469
INVT006470,20271004,PRD284,ST012,121,96,83,134,20,2030-03-15,BAT006470
INVT006471,20230127,PRD108,ST029,84,95,13,166,50,2024-09-20,BAT006471
INVT006472,20231102,PRD230,ST035,204,69,91,182,50,2026-05-12,BAT006472
INVT006473,20251006,PRD277,ST001,151,113,81,183,30,2028-08-01,BAT006473
INVT006474,20271128,PRD119,ST035,113,24,28,109,25,2030-02-26,BAT006474
INVT006475,20230908,PRD129,ST037,186,101,21,266,30,2025-09-17,BAT006475
INVT006476,20260706,PRD158,ST002,275,124,112,287,20,2027-07-21,BAT006476
INVT006477,20260807,PRD120,ST023,214,129,66,277,25,2028-03-03,BAT006477
INVT006478,20251216,PRD283,ST047,101,31,99,33,50,2027-01-13,BAT006478
INVT006479,20250103,PRD290,ST042,431,59,66,424,30,2026-03-03,BAT006479
INVT006480,20240712,PRD274,ST018,301,123,75,349,50,2025-12-28,BAT006480
INVT006481,20261027,PRD264,ST032,426,90,28,488,40,2028-01-06,BAT006481
INVT006482,20270301,PRD219,ST050,200,25,41,184,25,2028-10-07,BAT006482
INVT006483,20230517,PRD229,ST050,58,97,52,103,40,2026-04-13,BAT006483
INVT006484,20280714,PRD032,ST042,389,102,27,464,25,2029-10-14,BAT006484
INVT006485,20240214,PRD294,ST005,417,110,89,438,20,2025-05-30,BAT006485
INVT006486,20260923,PRD173,ST048,162,6,76,92,25,2029-02-05,BAT006486
INVT006487,20250421,PRD059,ST013,180,14,29,165,40,2027-09-07,BAT006487
INVT006488,20231113,PRD239,ST001,446,55,62,439,50,2026-08-20,BAT006488
INVT006489,20250515,PRD015,ST027,99,137,74,162,25,2026-07-06,BAT006489
INVT006490,20230301,PRD147,ST024,314,33,5,342,40,2024-07-25,BAT006490
INVT006491,20240131,PRD201,ST012,474,69,57,486,30,2025-06-09,BAT006491
INVT006492,20260507,PRD221,ST036,188,122,31,279,25,2028-05-09,BAT006492
INVT006493,20260808,PRD032,ST050,267,84,106,245,25,2029-03-19,BAT006493
INVT006494,20230409,PRD172,ST046,162,98,103,157,40,2026-01-07,BAT006494
INVT006495,20240505,PRD067,ST002,466,115,20,561,20,2027-01-31,BAT006495
INVT006496,20261116,PRD245,ST036,466,5,108,363,25,2028-10-02,BAT006496
INVT006497,20260807,PRD006,ST035,100,145,77,168,40,2029-02-09,BAT006497
INVT006498,20251213,PRD143,ST021,272,83,90,265,40,2028-11-25,BAT006498
INVT006499,20231122,PRD229,ST017,200,47,4,243,30,2025-08-14,BAT006499
INVT006500,20230816,PRD186,ST006,239,83,53,269,40,2025-05-29,BAT006500
INVT006501,20230209,PRD289,ST012,74,29,93,10,40,2025-12-01,BAT006501
INVT006502,20280803,PRD162,ST039,426,62,4,484,20,2029-10-15,BAT006502
INVT006503,20250706,PRD132,ST041,90,77,111,56,20,2027-06-28,BAT006503
INVT006504,20230802,PRD199,ST041,295,4,73,226,20,2025-04-18,BAT006504
INVT006505,20260118,PRD222,ST023,208,132,32,308,20,2027-03-09,BAT006505
INVT006506,20230225,PRD021,ST019,69,5,37,37,40,2024-11-11,BAT006506
INVT006507,20270109,PRD129,ST040,286,98,67,317,25,2028-11-06,BAT006507
INVT006508,20271211,PRD180,ST011,234,104,2,336,30,2030-06-27,BAT006508
INVT006509,20240804,PRD145,ST026,267,34,40,261,40,2026-10-10,BAT006509
INVT006510,20230905,PRD043,ST013,321,10,89,242,40,2026-05-13,BAT006510
INVT006511,20260919,PRD041,ST006,309,28,21,316,20,2028-10-16,BAT006511
INVT006512,20261216,PRD091,ST044,386,95,7,474,50,2029-11-06,BAT006512
INVT006513,20240426,PRD189,ST037,218,5,39,184,25,2025-08-15,BAT006513
INVT006514,20261017,PRD012,ST029,494,18,99,413,40,2028-07-05,BAT006514
INVT006515,20231019,PRD222,ST044,190,123,102,211,40,2026-08-26,BAT006515
INVT006516,20270506,PRD097,ST050,476,25,80,421,20,2030-04-12,BAT006516
INVT006517,20250725,PRD081,ST045,176,31,74,133,40,2027-09-09,BAT006517
INVT006518,20280416,PRD030,ST011,235,78,48,265,20,2030-06-13,BAT006518
INVT006519,20280919,PRD131,ST019,192,97,75,214,40,2030-07-05,BAT006519
INVT006520,20270205,PRD259,ST039,438,46,32,452,30,2028-05-01,BAT006520
INVT006521,20250722,PRD095,ST033,445,17,110,352,20,2027-03-26,BAT006521
INVT006522,20271224,PRD066,ST018,431,71,98,404,40,2030-12-22,BAT006522
INVT006523,20241005,PRD297,ST030,433,83,73,443,20,2026-07-04,BAT006523
INVT006524,20260511,PRD272,ST037,206,5,113,98,20,2028-12-19,BAT006524
INVT006525,20260621,PRD197,ST022,485,139,32,592,40,2028-02-16,BAT006525
INVT006526,20240925,PRD149,ST036,429,128,63,494,50,2025-10-13,BAT006526
INVT006527,20280506,PRD125,ST031,253,122,53,322,30,2030-12-12,BAT006527
INVT006528,20280409,PRD106,ST029,321,11,41,291,25,2030-01-14,BAT006528
INVT006529,20240829,PRD180,ST008,338,25,109,254,50,2026-12-07,BAT006529
INVT006530,20240517,PRD217,ST009,483,137,73,547,40,2026-03-26,BAT006530
INVT006531,20271214,PRD223,ST030,271,108,88,291,40,2029-02-09,BAT006531
INVT006532,20231201,PRD062,ST039,147,93,20,220,40,2025-08-16,BAT006532
INVT006533,20240531,PRD176,ST037,386,53,14,425,40,2026-08-19,BAT006533
INVT006534,20280725,PRD008,ST034,456,90,53,493,40,2030-06-16,BAT006534
INVT006535,20240423,PRD014,ST041,241,111,93,259,25,2026-12-19,BAT006535
INVT006536,20270830,PRD249,ST003,388,77,109,356,30,2029-11-28,BAT006536
INVT006537,20280509,PRD247,ST008,189,8,45,152,40,2030-08-31,BAT006537
INVT006538,20230815,PRD070,ST024,433,4,89,348,20,2025-08-17,BAT006538
INVT006539,20270218,PRD145,ST017,366,72,4,434,50,2030-01-26,BAT006539
INVT006540,20260806,PRD235,ST021,117,94,49,162,25,2028-12-20,BAT006540
INVT006541,20251124,PRD137,ST048,331,68,45,354,30,2027-11-03,BAT006541
INVT006542,20280423,PRD200,ST049,394,104,26,472,25,2030-04-04,BAT006542
INVT006543,20260117,PRD095,ST001,412,85,3,494,50,2028-01-01,BAT006543
INVT006544,20250602,PRD006,ST044,280,41,60,261,40,2026-10-13,BAT006544
INVT006545,20281202,PRD074,ST031,249,146,41,354,50,2031-06-24,BAT006545
INVT006546,20280801,PRD031,ST046,334,148,34,448,25,2031-05-23,BAT006546
INVT006547,20271013,PRD207,ST002,170,104,118,156,40,2030-06-28,BAT006547
INVT006548,20230508,PRD096,ST050,287,111,87,311,30,2025-02-01,BAT006548
INVT006549,20241207,PRD147,ST013,404,92,5,491,20,2027-04-14,BAT006549
INVT006550,20270619,PRD053,ST028,231,57,61,227,40,2029-10-09,BAT006550
INVT006551,20281122,PRD132,ST009,192,125,13,304,40,2030-09-12,BAT006551
INVT006552,20230922,PRD058,ST025,148,109,74,183,30,2024-10-13,BAT006552
INVT006553,20280412,PRD089,ST022,360,45,44,361,20,2029-07-22,BAT006553
INVT006554,20270510,PRD038,ST023,268,121,67,322,20,2029-09-12,BAT006554
INVT006555,20280918,PRD073,ST014,77,122,85,114,20,2029-10-09,BAT006555
INVT006556,20281115,PRD033,ST013,160,78,105,133,50,2029-12-03,BAT006556
INVT006557,20240802,PRD107,ST050,295,76,29,342,25,2026-10-18,BAT006557
INVT006558,20241220,PRD143,ST040,194,25,70,149,20,2026-03-22,BAT006558
INVT006559,20270403,PRD296,ST041,230,30,15,245,25,2029-11-09,BAT006559
INVT006560,20260515,PRD216,ST017,70,63,8,125,20,2028-11-20,BAT006560
INVT006561,20240929,PRD284,ST030,356,24,33,347,40,2026-09-29,BAT006561
INVT006562,20261130,PRD050,ST006,384,37,3,418,25,2028-07-23,BAT006562
INVT006563,20230901,PRD189,ST039,247,110,87,270,40,2026-06-23,BAT006563
INVT006564,20251105,PRD079,ST014,343,74,105,312,25,2028-05-29,BAT006564
INVT006565,20250501,PRD247,ST023,500,73,113,460,25,2027-10-25,BAT006565
INVT006566,20280813,PRD154,ST025,174,121,92,203,40,2030-04-17,BAT006566
INVT006567,20260609,PRD282,ST041,448,83,6,525,25,2027-06-18,BAT006567
INVT006568,20250104,PRD230,ST031,454,34,87,401,20,2027-04-13,BAT006568
INVT006569,20250417,PRD039,ST026,131,91,5,217,30,2027-04-12,BAT006569
INVT006570,20250321,PRD081,ST028,277,37,35,279,30,2028-02-10,BAT006570
INVT006571,20280924,PRD126,ST045,288,36,50,274,50,2031-01-09,BAT006571
INVT006572,20280619,PRD124,ST047,311,134,72,373,30,2031-02-17,BAT006572
INVT006573,20231121,PRD088,ST034,273,113,21,365,50,2026-04-03,BAT006573
INVT006574,20280520,PRD132,ST032,453,137,49,541,50,2029-08-13,BAT006574
INVT006575,20230802,PRD151,ST002,276,97,90,283,25,2026-04-04,BAT006575
INVT006576,20270325,PRD196,ST021,143,72,12,203,30,2029-08-03,BAT006576
INVT006577,20250621,PRD039,ST043,313,12,18,307,20,2027-04-09,BAT006577
INVT006578,20230324,PRD136,ST005,410,2,58,354,20,2025-10-24,BAT006578
INVT006579,20231010,PRD069,ST039,447,71,31,487,25,2026-01-19,BAT006579
INVT006580,20230819,PRD093,ST028,236,112,67,281,20,2025-06-12,BAT006580
INVT006581,20270609,PRD114,ST023,212,7,10,209,50,2029-01-08,BAT006581
INVT006582,20270224,PRD108,ST005,388,20,3,405,20,2029-01-20,BAT006582
INVT006583,20280924,PRD155,ST024,252,113,107,258,25,2029-12-26,BAT006583
INVT006584,20250615,PRD245,ST004,405,11,92,324,20,2028-04-25,BAT006584
INVT006585,20280303,PRD141,ST037,147,23,115,55,40,2030-03-06,BAT006585
INVT006586,20270827,PRD015,ST032,169,1,23,147,20,2030-08-18,BAT006586
INVT006587,20271229,PRD110,ST030,159,60,106,113,50,2030-05-04,BAT006587
INVT006588,20230701,PRD043,ST001,100,74,72,102,25,2025-08-27,BAT006588
INVT006589,20241002,PRD040,ST036,365,40,117,288,25,2027-08-26,BAT006589
INVT006590,20251205,PRD008,ST001,262,19,26,255,50,2027-12-30,BAT006590
INVT006591,20261002,PRD139,ST045,353,109,118,344,40,2027-11-25,BAT006591
INVT006592,20241201,PRD161,ST006,188,63,43,208,50,2026-01-12,BAT006592
INVT006593,20260207,PRD242,ST006,82,142,91,133,20,2027-03-12,BAT006593
INVT006594,20260525,PRD174,ST004,92,80,95,77,25,2027-08-04,BAT006594
INVT006595,20240405,PRD293,ST021,362,104,7,459,25,2026-08-11,BAT006595
INVT006596,20270722,PRD098,ST045,491,70,101,460,40,2029-11-29,BAT006596
INVT006597,20271126,PRD214,ST004,483,83,32,534,50,2029-10-31,BAT006597
INVT006598,20270321,PRD077,ST021,291,89,1,379,30,2028-09-09,BAT006598
INVT006599,20250105,PRD159,ST026,492,66,96,462,20,2027-02-05,BAT006599
INVT006600,20251215,PRD257,ST027,437,28,99,366,40,2027-11-25,BAT006600
INVT006601,20251122,PRD055,ST048,315,40,63,292,40,2027-03-13,BAT006601
INVT006602,20240419,PRD154,ST036,335,24,48,311,20,2026-05-01,BAT006602
INVT006603,20230328,PRD039,ST037,305,84,45,344,40,2024-05-09,BAT006603
INVT006604,20241128,PRD206,ST032,427,140,48,519,30,2026-01-14,BAT006604
INVT006605,20251211,PRD139,ST047,198,23,115,106,30,2027-09-22,BAT006605
INVT006606,20240716,PRD134,ST050,124,103,63,164,20,2027-01-09,BAT006606
INVT006607,20230906,PRD178,ST003,83,84,104,63,20,2025-04-25,BAT006607
INVT006608,20271201,PRD263,ST043,262,45,52,255,50,2029-08-15,BAT006608
INVT006609,20271225,PRD023,ST019,123,65,8,180,40,2030-07-23,BAT006609
INVT006610,20280830,PRD060,ST019,126,1,56,71,40,2031-07-06,BAT006610
INVT006611,20231118,PRD225,ST042,55,11,54,12,50,2025-02-04,BAT006611
INVT006612,20251220,PRD113,ST028,234,147,60,321,25,2028-11-06,BAT006612
INVT006613,20250713,PRD240,ST026,260,26,87,199,20,2027-05-29,BAT006613
INVT006614,20251027,PRD063,ST030,451,21,41,431,20,2026-11-25,BAT006614
INVT006615,20280717,PRD222,ST001,91,117,44,164,20,2031-07-14,BAT006615
INVT006616,20230125,PRD003,ST029,292,141,32,401,25,2025-06-27,BAT006616
INVT006617,20260309,PRD189,ST024,283,111,13,381,50,2028-12-08,BAT006617
INVT006618,20271019,PRD248,ST031,459,11,55,415,40,2030-03-01,BAT006618
INVT006619,20240621,PRD048,ST039,421,40,102,359,25,2027-01-08,BAT006619
INVT006620,20250810,PRD154,ST038,492,30,33,489,25,2026-08-20,BAT006620
INVT006621,20240910,PRD057,ST024,131,115,22,224,30,2027-06-09,BAT006621
INVT006622,20280610,PRD274,ST015,150,108,106,152,40,2030-03-24,BAT006622
INVT006623,20230811,PRD269,ST044,345,26,21,350,20,2025-07-29,BAT006623
INVT006624,20260101,PRD147,ST045,288,100,75,313,50,2028-07-06,BAT006624
INVT006625,20230430,PRD047,ST012,393,42,43,392,40,2024-09-08,BAT006625
INVT006626,20230907,PRD273,ST014,262,24,95,191,20,2026-04-01,BAT006626
INVT006627,20230606,PRD077,ST023,301,9,101,209,20,2025-07-23,BAT006627
INVT006628,20241120,PRD025,ST048,384,101,91,394,25,2027-03-03,BAT006628
INVT006629,20230913,PRD116,ST024,222,90,113,199,50,2024-12-29,BAT006629
INVT006630,20260726,PRD064,ST026,274,96,96,274,20,2028-10-14,BAT006630
INVT006631,20270821,PRD078,ST037,257,88,69,276,40,2029-03-05,BAT006631
INVT006632,20270430,PRD028,ST009,449,92,31,510,40,2029-10-06,BAT006632
INVT006633,20280622,PRD097,ST010,464,15,79,400,25,2029-12-21,BAT006633
INVT006634,20260829,PRD142,ST024,73,140,120,93,20,2028-09-28,BAT006634
INVT006635,20260103,PRD010,ST040,274,143,102,315,40,2027-07-31,BAT006635
INVT006636,20280801,PRD050,ST035,152,73,114,111,20,2029-09-27,BAT006636
INVT006637,20230728,PRD003,ST028,249,82,69,262,30,2026-01-05,BAT006637
INVT006638,20260322,PRD124,ST046,436,144,29,551,20,2027-03-27,BAT006638
INVT006639,20260207,PRD221,ST004,165,80,107,138,40,2027-02-08,BAT006639
INVT006640,20281225,PRD255,ST003,246,70,72,244,25,2031-04-20,BAT006640
INVT006641,20270308,PRD003,ST019,194,119,113,200,50,2028-04-28,BAT006641
INVT006642,20260713,PRD284,ST016,79,67,60,86,20,2027-11-19,BAT006642
INVT006643,20280624,PRD272,ST037,62,40,58,44,40,2030-03-20,BAT006643
INVT006644,20270217,PRD059,ST013,52,12,41,23,20,2028-06-17,BAT006644
INVT006645,20260904,PRD252,ST022,202,123,26,299,50,2029-02-05,BAT006645
INVT006646,20230101,PRD278,ST019,142,124,39,227,20,2025-01-26,BAT006646
INVT006647,20241017,PRD262,ST011,306,83,100,289,20,2027-01-15,BAT006647
INVT006648,20241101,PRD177,ST021,164,47,1,210,30,2027-10-12,BAT006648
INVT006649,20240727,PRD275,ST024,87,81,107,61,30,2025-09-22,BAT006649
INVT006650,20240424,PRD097,ST022,130,64,59,135,20,2025-07-27,BAT006650
INVT006651,20271128,PRD284,ST033,292,88,1,379,30,2029-04-01,BAT006651
INVT006652,20250503,PRD062,ST034,375,68,11,432,50,2026-05-28,BAT006652
INVT006653,20270109,PRD048,ST019,102,32,2,132,20,2029-05-27,BAT006653
INVT006654,20251123,PRD022,ST018,426,95,8,513,30,2028-02-04,BAT006654
INVT006655,20250521,PRD111,ST050,128,121,52,197,50,2026-10-16,BAT006655
INVT006656,20270417,PRD288,ST037,348,67,57,358,25,2029-09-21,BAT006656
INVT006657,20280321,PRD104,ST003,340,38,86,292,30,2029-09-19,BAT006657
INVT006658,20250414,PRD025,ST025,76,93,52,117,25,2027-06-09,BAT006658
INVT006659,20230705,PRD225,ST006,126,77,106,97,20,2025-01-28,BAT006659
INVT006660,20280508,PRD106,ST040,482,76,78,480,20,2029-09-25,BAT006660
INVT006661,20260705,PRD275,ST005,340,56,114,282,40,2028-08-06,BAT006661
INVT006662,20260322,PRD098,ST028,202,53,54,201,30,2029-02-13,BAT006662
INVT006663,20250309,PRD044,ST043,206,80,88,198,50,2026-12-20,BAT006663
INVT006664,20270308,PRD216,ST036,439,30,47,422,20,2029-09-14,BAT006664
INVT006665,20260802,PRD056,ST019,245,59,101,203,20,2029-01-29,BAT006665
INVT006666,20280108,PRD282,ST038,295,105,99,301,25,2029-09-09,BAT006666
INVT006667,20230709,PRD066,ST013,54,71,19,106,25,2025-03-11,BAT006667
INVT006668,20250628,PRD266,ST034,373,61,13,421,50,2027-07-28,BAT006668
INVT006669,20230117,PRD075,ST021,63,39,63,39,20,2024-10-07,BAT006669
INVT006670,20230124,PRD013,ST050,208,62,99,171,50,2025-04-13,BAT006670
INVT006671,20270404,PRD220,ST033,205,119,5,319,40,2030-01-30,BAT006671
INVT006672,20240917,PRD200,ST003,427,41,59,409,30,2027-01-18,BAT006672
INVT006673,20280904,PRD215,ST028,153,105,64,194,20,2030-09-04,BAT006673
INVT006674,20250420,PRD249,ST013,321,14,107,228,50,2027-10-10,BAT006674
INVT006675,20240826,PRD104,ST013,487,11,72,426,40,2025-09-25,BAT006675
INVT006676,20240118,PRD298,ST035,136,75,59,152,40,2025-03-09,BAT006676
INVT006677,20280326,PRD186,ST007,318,101,17,402,20,2029-03-29,BAT006677
INVT006678,20280907,PRD212,ST013,256,117,67,306,25,2031-02-06,BAT006678
INVT006679,20231006,PRD217,ST035,343,99,1,441,20,2025-10-27,BAT006679
INVT006680,20270623,PRD259,ST044,318,16,112,222,25,2029-11-02,BAT006680
INVT006681,20230712,PRD160,ST047,493,41,47,487,25,2026-01-19,BAT006681
INVT006682,20251226,PRD194,ST021,307,5,54,258,50,2027-03-12,BAT006682
INVT006683,20280116,PRD069,ST011,373,73,12,434,50,2030-10-01,BAT006683
INVT006684,20280213,PRD227,ST001,161,31,5,187,50,2029-04-16,BAT006684
INVT006685,20281215,PRD109,ST017,336,1,79,258,50,2030-12-04,BAT006685
INVT006686,20251124,PRD132,ST034,283,141,73,351,20,2027-08-29,BAT006686
INVT006687,20281227,PRD127,ST013,180,106,115,171,30,2031-07-02,BAT006687
INVT006688,20270325,PRD235,ST048,374,34,49,359,20,2028-09-27,BAT006688
INVT006689,20240214,PRD111,ST005,393,129,88,434,20,2026-04-21,BAT006689
INVT006690,20270927,PRD213,ST020,78,81,118,41,50,2030-05-10,BAT006690
